"2006-09-19T08:01:00","2006-09-19T16:05:00","Eagle 6.6 MarketDataService","Office"
"2006-09-20T00:00:00","2006-09-20T00:00:00","Holiday",""
"2006-09-21T00:00:00","2006-09-21T00:00:00","Holiday",""
"2006-09-22T00:00:00","2006-09-22T00:00:00","Holiday",""
"2006-09-25T00:00:00","2006-09-25T00:00:00","Holiday",""
"2006-09-26T00:00:00","2006-09-26T00:00:00","Holiday",""
"2006-09-27T00:00:00","2006-09-27T00:00:00","Holiday",""
"2006-09-28T00:00:00","2006-09-28T00:00:00","Holiday",""
"2006-09-29T09:02:00","2006-09-29T17:13:00","Risk Mechanisms","Office"
"2006-10-02T09:20:00","2006-10-02T13:04:00","Risk Mechanisms","Home"
"2006-10-02T14:14:00","2006-10-02T16:20:00","Risk Mechanisms","Home"
"2006-10-02T17:10:00","2006-10-02T17:50:00","Risk Mechanisms","Home"
"2006-10-02T20:05:00","2006-10-02T23:59:00","Risk Mechanisms","Home"
"2006-10-03T09:05:00","2006-10-03T17:57:00","Eagle Pwr & Gas Branch","Office"
"2006-10-04T09:10:00","2006-10-04T17:22:00","Eagle Pwr & Gas Branch","Office"
"2006-10-05T09:18:00","2006-10-05T17:22:00","Eagle Pwr & Gas Branch","Office"
"2006-10-06T08:02:00","2006-10-06T16:14:00","Eagle Pwr & Gas Branch","Office"
"2006-10-09T07:46:00","2006-10-09T15:51:00","Eagle Pwr & Gas Branch","Office"
"2006-10-10T08:05:00","2006-10-10T16:22:00","Eagle Pwr & Gas Branch","Office"
"2006-10-10T20:00:00","2006-10-10T21:16:00","Eagle Pwr & Gas Branch","Home"
"2006-10-11T08:01:00","2006-10-11T16:21:00","Risk Mechanisms 7.0","Office"
"2006-10-12T08:00:00","2006-10-12T16:24:00","MarketDataService","Office"
"2006-10-13T08:09:00","2006-10-13T16:21:00","MarketDataService","Office"
"2006-10-16T07:46:00","2006-10-16T15:54:00","MarketDataService","Office"
"2006-10-17T00:00:00","2006-10-17T00:00:00","Holiday",""
"2006-10-18T07:56:00","2006-10-18T16:20:00","MarketDataService","Office"
"2006-10-19T08:06:00","2006-10-19T16:21:00","MarketDataService","Office"
"2006-10-20T09:15:00","2006-10-20T17:48:00","MarketDataService","Office"
"2006-10-23T00:00:00","2006-10-23T00:00:00","Holiday",""
"2006-10-24T00:00:00","2006-10-24T00:00:00","Holiday",""
"2006-10-25T00:00:00","2006-10-25T00:00:00","Holiday",""
"2006-10-26T00:00:00","2006-10-26T00:00:00","Holiday",""
"2006-10-27T00:00:00","2006-10-27T00:00:00","Holiday",""
"2006-10-30T09:50:00","2006-10-30T17:52:00","MarketDataService","Office"
"2006-10-31T09:06:00","2006-10-31T17:25:00","Scheduler Stats","Office"
"2006-11-01T09:30:00","2006-11-01T10:30:00","File Size Predictions","Home"
"2006-11-01T11:30:00","2006-11-01T15:00:00","File Size Predictions","Home"
"2006-11-01T15:30:00","2006-11-01T19:30:00","Risk Mechanisms","Home"
"2006-11-02T09:23:00","2006-11-02T17:51:00","Scheduler AV","Office"
"2006-11-03T07:45:00","2006-11-03T16:28:00","Eagle 7.0 Bugs","Office"
"2006-11-06T07:45:00","2006-11-06T15:52:00","Eagle 7.0 Bugs","Office"
"2006-11-07T09:07:00","2006-11-07T17:28:00","Eagle 7.0 Bugs","Office"
"2006-11-08T09:37:00","2006-11-08T17:43:00","Eagle 7.0 Bugs","Office"
"2006-11-09T09:11:00","2006-11-09T17:21:00","Eagle 7.0 Bugs","Office"
"2006-11-10T09:18:00","2006-11-10T17:24:00","Eagle 7.0 Bugs","Office"
"2006-11-13T08:04:00","2006-11-13T16:24:00","Eagle 7.0 Merge","Office"
"2006-11-14T08:06:00","2006-11-14T16:21:00","Eagle 7/8/9 Branches","Office"
"2006-11-15T08:15:00","2006-11-15T16:24:00","Eagle 7 Instrumentation","Office"
"2006-11-16T08:05:00","2006-11-16T16:25:00","Eagle 7 Instrumentation","Office"
"2006-11-17T09:25:00","2006-11-17T17:25:00","LIVE Support","Home"
"2006-11-20T09:28:00","2006-11-20T17:30:00","MarketDataService","Office"
"2006-11-21T09:10:00","2006-11-21T18:25:00","MarketDataService","Office"
"2006-11-22T01:30:00","2006-11-22T02:15:00","LIVE Support","Home"
"2006-11-22T09:30:00","2006-11-22T11:00:00","LIVE Support","Home"
"2006-11-22T12:30:00","2006-11-22T15:00:00","Eagle 8/9 Branches","Home"
"2006-11-22T15:30:00","2006-11-22T20:00:00","MarketDataService","Home"
"2006-11-23T08:11:00","2006-11-23T16:23:00","MarketDataService","Office"
"2006-11-24T07:43:00","2006-11-24T16:22:00","MarketDataService","Office"
"2006-11-27T09:14:00","2006-11-27T17:53:00","Tidy-up Eagle 7.0 branch","Office"
"2006-11-28T08:02:00","2006-11-28T16:26:00","Tidy-up Eagle 7.0 branch","Office"
"2006-11-29T08:05:00","2006-11-29T16:29:00","Tidy-up Eagle 7.0 branch","Office"
"2006-11-30T09:03:00","2006-11-30T17:26:00","Tidy-up Eagle 7.0 branch","Office"
"2006-12-01T08:02:00","2006-12-01T16:27:00","Renaming 8.0 DLLs","Office"
"2006-12-04T08:02:00","2006-12-04T16:20:00","Renaming 8.0 DLLs","Office"
"2006-12-05T07:57:00","2006-12-05T17:58:00","Renaming 8.0 DLLs","Office"
"2006-12-06T08:02:00","2006-12-06T16:26:00","Renaming 8.0 DLLs","Office"
"2006-12-07T08:03:00","2006-12-07T16:26:00","Renaming 8.0 DLLs","Office"
"2006-12-08T07:57:00","2006-12-08T16:26:00","VOB Migration","Office"
"2006-12-11T11:12:00","2006-12-11T19:22:00","RiskMech 6.5","Office"
"2006-12-12T07:07:00","2006-12-12T09:45:00","RiskMech 6.5","Home"
"2006-12-12T10:40:00","2006-12-12T14:50:00","RiskMech 6.5","Home"
"2006-12-12T15:40:00","2006-12-12T18:00:00","RiskMech 6.5","Home"
"2006-12-13T09:11:00","2006-12-13T17:23:00","RiskMech 6.5","Office"
"2006-12-14T08:05:00","2006-12-14T16:25:00","RiskMech 6.5","Office"
"2006-12-15T08:05:00","2006-12-15T16:26:00","RiskMech 6.5","Office"
"2006-12-18T09:14:00","2006-12-18T17:23:00","RiskMech 6.5","Office"
"2006-12-19T08:03:00","2006-12-19T16:23:00","RiskMech 6.5","Office"
"2006-12-20T00:00:00","2006-12-20T00:00:00","Holiday",""
"2006-12-21T00:00:00","2006-12-21T00:00:00","Holiday",""
"2006-12-22T00:00:00","2006-12-22T00:00:00","Holiday",""
"2006-12-25T00:00:00","2006-12-25T00:00:00","Bank Holiday",""
"2006-12-26T00:00:00","2006-12-26T00:00:00","Bank Holiday",""
"2006-12-27T00:00:00","2006-12-27T00:00:00","Holiday",""
"2006-12-28T00:00:00","2006-12-28T00:00:00","Holiday",""
"2006-12-29T00:00:00","2006-12-29T00:00:00","Holiday",""
"2007-01-01T00:00:00","2007-01-01T00:00:00","Bank Holiday",""
"2007-01-02T07:43:00","2007-01-02T15:53:00","RiskMech 6.5","Office"
"2007-01-03T07:45:00","2007-01-03T15:54:00","RiskMech 6.5","Office"
"2007-01-04T08:05:00","2007-01-04T16:21:00","RiskMech 6.5","Office"
"2007-01-05T08:08:00","2007-01-05T16:24:00","RiskMech 6.5","Office"
"2007-01-08T09:20:00","2007-01-08T18:25:00","RiskMech 6.5","Office"
"2007-01-09T08:04:00","2007-01-09T16:24:00","RiskMech 6.5","Office"
"2007-01-10T08:02:00","2007-01-10T16:28:00","RiskMech 6.5","Office"
"2007-01-11T08:06:00","2007-01-11T17:22:00","RiskMech 6.5","Office"
"2007-01-12T08:03:00","2007-01-12T16:21:00","RiskMech 6.5","Office"
"2007-01-15T08:04:00","2007-01-15T16:53:00","RiskMech 6.5","Office"
